payment_id,amount,recovery_probability,expected_recoverable_revenue,recovery_priority,confidence,retry_count,action,status,timestamp,reason,recovery_message,payment_link_id,payment_link_url,payment_link_status
P01636,2088.75,0.4645947457225957,970.4222751280718,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.711932,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06784,3900.26,0.24876084075954427,970.2319567808202,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.711958,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,900.26 could not be completed because your card payment was declined by the issuing bank.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_f2717dbae082,https://rzp.io/i/mock_7dbae082,created
P04280,1790.43,0.5392065081343459,965.4115083589769,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.711995,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,790.43 could not be completed because the OTP verification was unsuccessful.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_6ef402eace4e,https://rzp.io/i/mock_02eace4e,created
P09023,2555.35,0.3764782064554152,962.0335848658451,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712032,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,555.35 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_4e444285e260,https://rzp.io/i/mock_4285e260,created
P03167,3229.32,0.2977875871846435,961.6514110471129,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712069,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,229.32 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_5fc9dd3cdd01,https://rzp.io/i/mock_dd3cdd01,created
P01480,2963.42,0.32430874863460746,961.0630318787685,Medium,High,2,STOP,BLOCKED,2026-08-31T00:01:34.712103,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07197,1853.18,0.5172645355453811,958.5842919819894,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712128,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,853.18 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_c92a4e157a8f,https://rzp.io/i/mock_4e157a8f,created
P07617,3368.79,0.28442887285795837,958.1811425951615,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712164,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,368.79 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_713b3d8fccfa,https://rzp.io/i/mock_3d8fccfa,created
P04281,3462.82,0.2766602982442968,958.0248139663158,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.712199,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05288,1896.67,0.5047294848219072,957.3052719771667,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.712224,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04149,2742.49,0.34903245749474704,957.2180243547688,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712248,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,742.49 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_724b94527c1e,https://rzp.io/i/mock_94527c1e,created
P09110,2566.81,0.37243252802334137,955.9635372555929,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712285,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,566.81 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_6df9c37a0c67,https://rzp.io/i/mock_c37a0c67,created
P08469,3639.1,0.2626254491019523,955.7202718269145,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.712322,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09614,2330.14,0.40958577953405306,954.3922083234784,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712347,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,330.14 could not be completed because your card payment was declined by the issuing bank.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_26bc9999efe0,https://rzp.io/i/mock_9999efe0,created
P06966,1883.98,0.506049295165265,953.3867511054559,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.712384,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05047,3497.61,0.2725746473563754,953.3598123401321,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712408,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,497.61 could not be completed because your card appears to have expired.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_28df055a7ad4,https://rzp.io/i/mock_055a7ad4,created
P00095,2162.51,0.4405797370233134,952.7580871102855,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712446,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,162.51 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_4a9db338c454,https://rzp.io/i/mock_b338c454,created
P09065,2964.49,0.32130051248108404,952.4921562450488,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712484,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,964.49 could not be completed because your card payment was declined by the issuing bank.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_fc66b3e0f789,https://rzp.io/i/mock_b3e0f789,created
P05041,3103.82,0.3063352872093261,950.8095911460507,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712520,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,103.82 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_b8e4573e855d,https://rzp.io/i/mock_573e855d,created
P07236,6728.95,0.1412518597852962,950.4767019022688,Medium,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.712556,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02252,2829.7,0.33560405289058165,949.6587884644788,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.712586,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09497,2027.15,0.46786980011838314,948.4422653099804,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712609,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,027.15 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_2bdd3e187f68,https://rzp.io/i/mock_3e187f68,created
P04855,2153.54,0.44037375796500433,948.3625027279554,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.712646,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02357,1836.91,0.5159951991689311,947.8367413054012,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.712672,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08324,3521.18,0.2691767228617217,947.8196930062371,Medium,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.712696,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04878,1892.21,0.4997812933330196,945.6911610576731,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712789,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,892.21 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_b46747b5bc5a,https://rzp.io/i/mock_47b5bc5a,created
P03032,3206.97,0.2946029161304042,944.7827139427222,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712843,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,206.97 could not be completed because your card appears to have expired.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_f4a0d9504276,https://rzp.io/i/mock_d9504276,created
P03549,2173.3,0.43288111595333834,940.7805293013903,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712886,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,173.30 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_3f8654ccd223,https://rzp.io/i/mock_54ccd223,created
P07306,2150.31,0.4364147679250027,938.4270396168126,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712926,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,150.31 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_c82fa18c1bae,https://rzp.io/i/mock_a18c1bae,created
P07431,2668.79,0.3512495598988315,937.4113129624025,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.712964,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00498,2648.8,0.3532028051718636,935.5635903392323,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.712992,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,648.80 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_bb6c6ce89098,https://rzp.io/i/mock_6ce89098,created
P05837,9785.82,0.09487872621218255,928.4661365417002,Medium,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.713031,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05287,2914.89,0.31785720333587003,926.5187834316941,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.713057,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,914.89 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_3a792a977c34,https://rzp.io/i/mock_2a977c34,created
P01427,1729.75,0.5349138745797636,925.267274554346,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.713096,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,729.75 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_97dfe27e30ec,https://rzp.io/i/mock_e27e30ec,created
P02613,2927.56,0.31583684951404134,924.6313271633269,Medium,High,2,STOP,BLOCKED,2026-08-31T00:01:34.713132,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01993,1851.45,0.4987392863676882,923.3908517454564,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.713157,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,851.45 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_d2253e11527a,https://rzp.io/i/mock_3e11527a,created
P07225,2863.12,0.32249618452201373,923.3452758286679,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.713193,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08252,2893.41,0.31908325705368146,923.2386867916924,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.713219,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,893.41 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_5ffb6d8bb30a,https://rzp.io/i/mock_6d8bb30a,created
P00593,2041.84,0.45213585750795193,923.1890792940366,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.713256,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01841,2389.05,0.38550303969379607,920.9860369804636,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.713283,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02871,2590.03,0.35496428912581024,919.3681577645224,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.713308,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,590.03 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_271d43e289d1,https://rzp.io/i/mock_43e289d1,created
P04339,5412.91,0.16966833946078255,918.3994513506644,Medium,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.713782,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00844,2157.02,0.4245042487946008,915.6641547349299,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.713846,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,157.02 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_f7e3f06ecd50,https://rzp.io/i/mock_f06ecd50,created
P09223,3042.3,0.3007954477630769,915.1099907296089,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.713914,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,042.30 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_76c7b029dec6,https://rzp.io/i/mock_b029dec6,created
P02569,3598.25,0.25376728570450713,913.1181357862428,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.713978,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05574,2189.26,0.41675424229428376,912.3833924851838,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.714028,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06177,2026.08,0.44969391742410947,911.1158522146396,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.714099,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,026.08 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_91c57b092e39,https://rzp.io/i/mock_7b092e39,created
P01395,2698.71,0.3372078706102892,910.0262524946935,Medium,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.714194,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00256,3290.2,0.2764554818526799,909.5938263916872,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.714252,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,290.20 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_b3be78e97998,https://rzp.io/i/mock_78e97998,created
P00935,2249.35,0.40336912050107426,907.3183311990914,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.714333,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,249.35 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_454ba7d7b5b4,https://rzp.io/i/mock_a7d7b5b4,created
P07275,5169.61,0.1754306706903958,906.908149507777,Medium,High,2,STOP,BLOCKED,2026-08-31T00:01:34.714406,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01523,2143.33,0.42241434649357484,905.3733412700738,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.714458,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,143.33 could not be completed because the OTP verification was unsuccessful.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_2d2df96f1843,https://rzp.io/i/mock_f96f1843,created
P09246,2378.35,0.3800666247696201,903.931457020826,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.714551,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,378.35 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_e6741e227a74,https://rzp.io/i/mock_1e227a74,created
P05542,2398.35,0.37672568059398653,903.5200360525876,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.714632,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,398.35 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_fadf31f3f0c2,https://rzp.io/i/mock_31f3f0c2,created
P06894,2225.51,0.40521684083484616,901.8141314463586,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.714712,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,225.51 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_845a5be74feb,https://rzp.io/i/mock_5be74feb,created
P08017,2386.67,0.37736293902047985,900.6408056720087,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.714782,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,386.67 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_fc6c420acc94,https://rzp.io/i/mock_420acc94,created
P06070,1971.17,0.4564650350807462,899.7701832001145,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.714862,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00189,2707.48,0.33172783143454393,898.146469052399,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.714985,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,707.48 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_4cd6a10fbdbf,https://rzp.io/i/mock_a10fbdbf,created
P00590,2439.2,0.3681358972176633,897.9570804933243,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715075,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,439.20 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_cade0f5ea3d8,https://rzp.io/i/mock_0f5ea3d8,created
P05875,1816.44,0.49394263303903824,897.2171563574307,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.715147,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05769,2004.04,0.4468623135982298,895.5299509433964,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.715196,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00967,2381.58,0.3758557445833528,895.1305241848213,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715242,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,381.58 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_5c80ef467ffe,https://rzp.io/i/mock_ef467ffe,created
P07294,1782.87,0.5020202497265891,895.0368426300438,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715291,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,782.87 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_62ac324fd731,https://rzp.io/i/mock_324fd731,created
P01674,3322.58,0.26850827366524954,892.1402199146848,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715332,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,322.58 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_1979fe8e27a6,https://rzp.io/i/mock_fe8e27a6,created
P08709,3408.81,0.26148064351792355,891.3378324303329,Medium,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.715372,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01510,2078.22,0.42888336208272326,891.313980747557,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715397,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,078.22 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_c4fc879eeb2a,https://rzp.io/i/mock_879eeb2a,created
P08065,2410.87,0.3695716075293791,890.9891014443542,Medium,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.715436,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07519,2068.31,0.4287683927876343,886.8259544865919,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715461,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,068.31 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_e2f702117831,https://rzp.io/i/mock_02117831,created
P03671,3471.46,0.255439254698176,886.7471551145302,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715500,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,471.46 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_b7904dc7217e,https://rzp.io/i/mock_4dc7217e,created
P07883,1744.91,0.508048418967361,886.4987667403378,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.715537,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03776,1768.96,0.5006974378071825,885.7137395833935,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715563,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,768.96 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_dcbbd6129a9f,https://rzp.io/i/mock_d6129a9f,created
P00651,1712.65,0.5166676071089614,884.8707773151629,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715601,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,712.65 could not be completed because the OTP verification was unsuccessful.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_a415af10c874,https://rzp.io/i/mock_af10c874,created
P03154,1834.93,0.4817564257322596,883.9893182688951,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715659,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,834.93 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_2dfa8842c0aa,https://rzp.io/i/mock_8842c0aa,created
P06312,3185.32,0.2772150095113406,883.0185140966635,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.715701,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07933,3582.91,0.24591804050185095,881.1022064944867,Medium,High,2,STOP,BLOCKED,2026-08-31T00:01:34.715728,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09756,1838.65,0.4782224094531364,879.2836331410092,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.715754,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06615,2137.56,0.41124316629055546,879.0569425360397,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.715779,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07556,1808.56,0.4857604724683543,878.5269600873668,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715804,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹1,808.56 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_90ff0f1c44a9,https://rzp.io/i/mock_0f1c44a9,created
P02472,2236.41,0.3921289386701323,876.9610797312706,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.715843,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06465,1675.14,0.5229417526129441,876.0006474720471,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.715870,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03011,3103.98,0.2821200587810223,875.6950200551177,Medium,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.715895,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08898,2114.81,0.41365927279925857,874.8107667086,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.715920,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05416,2520.18,0.3448438006649452,869.0684495597815,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.715945,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹2,520.18 could not be completed because the OTP verification was unsuccessful.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_e455a2267bd2,https://rzp.io/i/mock_a2267bd2,created
P05151,2695.13,0.32209093560809343,868.0769432854408,Medium,High,2,STOP,BLOCKED,2026-08-31T00:01:34.715983,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01076,2969.13,0.29222771456469354,867.6620741454685,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.716018,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01710,2061.99,0.4197628793146272,865.5468595179681,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.716043,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
